date,state,regime,confidence,prob_sideways,prob_bear,prob_high-volatility,prob_bull,prob_low-volatility
2025-09-30,4,low-volatility,0.9999999936703716,6.306673274199537e-09,3.0398381911852797e-15,5.592772622323147e-31,2.3003795548157313e-11,0.9999999936703716
2025-10-01,4,low-volatility,0.9999999989329353,1.0670685486288241e-09,3.2954436285965936e-20,4.5964621489373117e-32,5.385739192422658e-15,0.9999999989329353
2025-10-02,4,low-volatility,0.9999999999893134,1.0729188309367327e-11,1.3489242260074922e-20,1.5166030129920975e-28,3.772591504905795e-18,0.9999999999893134
2025-10-03,4,low-volatility,0.9999999998701696,1.2975528625118764e-10,1.900128439147835e-17,3.0870253278683744e-26,2.2448002142428947e-18,0.9999999998701696
2025-10-04,4,low-volatility,0.9999999987944648,1.205440732257922e-09,5.522228276362611e-15,3.457998384890123e-24,3.4355361087789266e-16,0.9999999987944648
2025-10-05,4,low-volatility,0.9999999977774223,2.222494423623764e-09,6.797457970537221e-14,4.8715686431731195e-23,1.8098983958471575e-14,0.9999999977774223
2025-10-06,4,low-volatility,0.9999999927922545,7.207506494839522e-09,1.5285691705347544e-13,7.388506431999563e-26,7.793370327427243e-14,0.9999999927922545
2025-10-07,4,low-volatility,0.9999999995900453,4.0966945385448694e-10,2.4932048199404933e-18,1.8909357146177346e-17,2.0639641949451517e-13,0.9999999995900453
2025-10-08,4,low-volatility,0.9999999988447144,1.1551885050083106e-09,8.234536892793168e-14,3.595179450359797e-14,1.701322244137219e-15,0.9999999988447144
2025-10-09,4,low-volatility,0.9999990306585156,2.086367570201342e-12,7.999188514702428e-07,1.694204832677053e-07,1.9456800038006495e-19,0.9999990306585156
2025-10-10,2,high-volatility,0.9999998091982616,5.382157853017059e-60,8.428773286378763e-15,0.9999998091982616,4.841316389800807e-50,1.9080181057424621e-07
2025-10-11,2,high-volatility,0.9999991758451173,1.1700726758567988e-60,8.241547822209107e-07,0.9999991758451173,3.7652621775634746e-60,8.143485315409061e-15
2025-10-12,2,high-volatility,0.9999999207880168,3.597965608193206e-59,7.921198864075551e-08,0.9999999207880168,8.82464502328685e-57,1.1235048775351607e-22
2025-10-13,2,high-volatility,0.9999999216204318,1.9942557094563523e-51,7.837967793778124e-08,0.9999999216204318,2.4145423664471994e-44,1.7656604949159973e-29
2025-10-14,2,high-volatility,0.9999989462902343,6.297364942791975e-47,1.0537098414702208e-06,0.9999989462902343,3.569473619544044e-47,1.9360558620293245e-29
2025-10-15,2,high-volatility,0.9999996533479735,1.8136501659391487e-47,3.466519136100905e-07,0.9999996533479735,1.7391984120175317e-48,1.4040409270428353e-29
2025-10-16,2,high-volatility,0.9999999387418957,2.9052096925015797e-48,6.12580516820059e-08,0.9999999387418957,2.214950672633479e-52,2.086393112499359e-30
2025-10-17,2,high-volatility,0.9999999864030542,1.9394996244258357e-50,1.3597044130010081e-08,0.9999999864030542,2.696540951737521e-58,4.0901478118451255e-32
2025-10-18,2,high-volatility,0.9999999853373538,1.4500950412741732e-52,1.4662669755877044e-08,0.9999999853373538,1.338038023006107e-61,3.353472742443145e-33
2025-10-19,2,high-volatility,0.9999999994704467,5.963479622808629e-51,5.295130028115067e-10,0.9999999994704467,5.247670635201277e-63,1.0546338487439016e-33
2025-10-20,2,high-volatility,0.99999999974807,6.769098643633739e-51,2.5184128199629e-10,0.99999999974807,1.0138730193345983e-58,8.206655641552088e-35
2025-10-21,2,high-volatility,0.9999999956273768,7.343538955204558e-48,4.372662131658218e-09,0.9999999956273768,2.4690368373037887e-58,3.1524484781272097e-34
2025-10-22,2,high-volatility,0.9999999785188722,1.0995313658164477e-43,2.1481073902804755e-08,0.9999999785188722,8.80519309590581e-59,8.959424599927362e-33
2025-10-23,2,high-volatility,0.9999999736319299,2.8175265404338194e-46,2.6368033782214365e-08,0.9999999736319299,1.044796527758165e-50,7.683544975828034e-32
2025-10-24,2,high-volatility,0.9999999935630512,1.5751870926710478e-47,6.4370119751121385e-09,0.9999999935630512,5.153712547000271e-44,9.799422903468768e-31
2025-10-25,2,high-volatility,0.9999999855911028,1.037742856827344e-47,1.4408815097451638e-08,0.9999999855911028,5.493514401592935e-41,1.7095346088835235e-30
2025-10-26,2,high-volatility,0.9999998957782791,6.03245379048758e-46,1.042216506171419e-07,0.9999998957782791,9.485639526354393e-37,2.182117006909665e-29
2025-10-27,2,high-volatility,0.999998502602905,1.5163558327234538e-45,1.4973971497104031e-06,0.999998502602905,8.403514832330998e-27,1.8181233659140946e-27
2025-10-28,2,high-volatility,0.9769299832991023,9.518583329152852e-42,0.023070016700788645,0.9769299832991023,8.831156784956927e-28,4.269939078979556e-24
2025-10-29,1,bear,0.9999973959124673,2.8222883913067255e-36,0.9999973959124673,2.6040876210937094e-06,4.614855976807756e-22,1.3699053508402634e-22
2025-10-30,1,bear,0.9999999999943157,1.6326524346509079e-16,0.9999999999943157,5.588621706951973e-12,1.4631532373054108e-15,4.601670241467621e-22
2025-10-31,1,bear,0.9999999998865405,4.0358703492738676e-13,0.9999999998865405,1.1301068243640551e-10,6.606155251816393e-20,1.4631531217135397e-15
2025-11-01,1,bear,0.9999999987710453,1.228844096212787e-09,0.9999999987710453,3.187150140177973e-22,1.1189431571326111e-22,7.069513450713487e-20
2025-11-02,0,sideways,0.9999999999972715,0.9999999999972715,2.808816692725226e-12,4.593059122092431e-27,3.36980652989419e-58,1.5018610830582947e-17
2025-11-03,0,sideways,0.9999999999026841,0.9999999999026841,7.616630897777369e-22,7.168938434373858e-32,1.746835035668315e-77,9.734506259697027e-11
2025-11-04,0,sideways,0.9999999999997726,0.9999999999997726,3.0119052681792703e-21,1.2514440987265736e-33,6.41784316349454e-91,1.983421722343372e-13
2025-11-05,0,sideways,1.0,1.0,6.7556392380128135e-18,3.471189576365237e-42,1.076539062407569e-94,3.6996787303856427e-14
2025-11-06,0,sideways,1.0,1.0,3.5226772938523784e-23,1.3789846824110277e-42,4.064654555039163e-91,1.208011948211885e-14
2025-11-07,0,sideways,1.0,1.0,2.2483292051954886e-23,4.714921813134576e-43,2.338902203005055e-92,4.819258943726467e-15
2025-11-08,0,sideways,1.0,1.0,5.219944901940579e-23,4.849019270307559e-46,2.973331600169327e-94,2.4738169521149805e-15
2025-11-09,0,sideways,1.0,1.0,2.120642482101667e-25,2.7514858451311088e-47,1.0945105648791285e-92,3.558818997795884e-15
2025-11-10,0,sideways,1.0,1.0,9.192405808041484e-27,1.3542501374255337e-48,1.7148877146332808e-82,3.1198592473639784e-14
2025-11-11,0,sideways,1.0,1.0,6.727555255790406e-29,5.800293076784005e-45,1.0527558360237902e-79,9.253248105427122e-14
2025-11-12,0,sideways,1.0,1.0,1.1176561715286345e-26,9.071777362900564e-44,2.268399806097647e-81,1.0750900727439203e-13
2025-11-13,0,sideways,0.9999999999988631,0.9999999999988631,1.5917977027922164e-24,1.415966796575644e-38,3.4485629453380595e-76,1.2140026841217156e-12
2025-11-14,0,sideways,0.9999999999943157,0.9999999999943157,1.4207788879101822e-19,5.259116197721141e-32,1.3942769554931856e-69,5.667317005344083e-12
2025-11-15,0,sideways,0.999999999898364,0.999999999898364,9.078440952229124e-15,1.147148335118472e-36,2.2237669823077153e-61,1.0158606655549457e-10
2025-11-16,0,sideways,0.9999999925551037,0.9999999925551037,1.1796234066430767e-19,1.5493407004865535e-29,3.1603326605277887e-56,7.44494093128297e-09
2025-11-17,0,sideways,0.9999996705808459,0.9999996705808459,4.708362563424905e-15,3.4641431274643205e-23,5.304244236533347e-44,3.2941903801498163e-07
2025-11-18,0,sideways,0.9999925684124831,0.9999925684124831,7.47963832745901e-11,1.3043002929836978e-21,7.718025604488357e-34,7.431512677307383e-06
2025-11-19,0,sideways,0.9999971590056587,0.9999971590056587,1.2023948344829912e-09,1.090556927599575e-19,1.044032900893442e-37,2.8397920310752727e-06
2025-11-20,0,sideways,0.9999984675469396,0.9999984675469396,2.2036578787415157e-09,6.485945018165369e-20,1.1466204238157885e-43,1.5302495032105636e-06
2025-11-21,0,sideways,0.999998432852499,0.999998432852499,3.0360169086870305e-07,4.883327915364071e-21,2.678765020807115e-41,1.2635457381522044e-06
2025-11-22,0,sideways,0.9999620267174137,0.9999620267174137,1.4827583337965493e-06,1.444283487767289e-23,1.314070420887433e-37,3.649052423301157e-05
2025-11-23,0,sideways,0.9924885215970557,0.9924885215970557,1.1027503690680619e-09,1.9577281072711843e-26,5.399041421746505e-35,0.0075114773001623905
2025-11-24,4,low-volatility,0.9976928033333999,0.0023071966587668085,7.811813849624383e-12,8.355747611535722e-38,7.4407850644961495e-31,0.9976928033333999
2025-11-25,4,low-volatility,0.9999995699164189,4.300835019970076e-07,1.4659201492899893e-17,5.56150593135606e-35,1.068540256533183e-31,0.9999995699164189
2025-11-26,4,low-volatility,0.9999999967133135,3.286611302584441e-09,1.646179624944496e-17,1.7953023117014094e-37,3.4614682213011036e-36,0.9999999967133135
2025-11-27,4,low-volatility,0.9999999886222213,1.1377728898319075e-08,9.411541381403833e-18,7.53849098141035e-37,6.690801063359383e-38,0.9999999886222213
2025-11-28,4,low-volatility,0.9999999941601345,5.839945347763812e-09,1.7695218432040637e-18,6.460803342275582e-37,3.439892907816395e-35,0.9999999941601345
2025-11-29,4,low-volatility,0.9999999953297447,4.670192292698303e-09,8.3969720153694e-20,7.72047818622392e-42,1.8412510628901574e-34,0.9999999953297447
2025-11-30,4,low-volatility,0.9999999997730811,2.268266524860055e-10,3.439856170367189e-25,3.1166324463273134e-43,7.592123329452023e-41,0.9999999997730811
2025-12-01,4,low-volatility,0.9999999998717612,1.2827247680917648e-10,4.9684558653674955e-25,4.708942071606933e-41,5.80366349486529e-41,0.9999999998717612
2025-12-02,4,low-volatility,0.999999996109409,3.8905638485313e-09,5.735088706186144e-24,3.616796034702129e-43,2.072704131465041e-40,0.999999996109409
2025-12-03,4,low-volatility,0.9999999991825916,8.175181840324556e-10,5.3416438131272015e-27,2.5915885253171365e-53,3.6119135722188187e-42,0.9999999991825916
2025-12-04,4,low-volatility,0.9999999999997726,2.045315483653741e-13,3.297551421213818e-33,4.597706735163069e-54,2.2806028691312725e-49,0.9999999999997726
2025-12-05,4,low-volatility,1.0,4.799512063739645e-16,2.43653284488073e-27,1.9180384718070888e-52,2.494829046551088e-36,1.0
2025-12-06,4,low-volatility,1.0,2.7221018409616038e-17,7.972495959963011e-30,1.8890892443332895e-49,5.458123065544157e-37,1.0
2025-12-07,4,low-volatility,1.0,2.020080520638066e-18,2.199173716426229e-25,2.3119227063831663e-37,1.976390360378135e-39,1.0
2025-12-08,4,low-volatility,0.9999999999997726,1.7067004048077718e-14,1.3699238068068236e-13,1.045365554893668e-33,1.0472371283888004e-39,0.9999999999997726
2025-12-09,4,low-volatility,0.8918300340176288,0.10816996595095396,3.146306874121495e-11,1.0794366034584412e-14,4.1257984138224434e-49,0.8918300340176288
2025-12-10,0,sideways,0.9960603249243531,0.9960603249243531,2.3694047132066456e-05,1.6965341723666778e-11,1.352280138100585e-22,0.003915981011640456
2025-12-11,0,sideways,0.99995914527665,0.99995914527665,8.300709576948046e-08,1.6035758644573715e-14,1.0379706263170693e-22,4.0771716279909795e-05
2025-12-12,0,sideways,0.9999959674057118,0.9999959674057118,5.642536322255232e-08,1.9702113203109387e-16,4.148557811824008e-23,3.976169011510611e-06
2025-12-13,0,sideways,0.99999600922502,0.99999600922502,7.101492482554117e-08,9.118996734997092e-19,3.767126092041126e-22,3.919760054565388e-06
2025-12-14,0,sideways,0.9999883398052093,0.9999883398052093,8.137773413037086e-09,4.361667259476447e-19,2.092563576244296e-25,1.1652057015778717e-05
2025-12-15,0,sideways,0.9999943338881621,0.9999943338881621,1.339704471951607e-07,3.74413716548913e-17,1.408523699955073e-26,5.532141445737581e-06
2025-12-16,0,sideways,0.9999979651281832,0.9999979651281832,2.7866700558676956e-07,6.347851309641376e-16,2.9772690422931628e-30,1.7562048011695954e-06
2025-12-17,0,sideways,0.9999973971411914,0.9999973971411914,1.2349250910807734e-06,2.1025664128330196e-16,9.675224408891685e-31,1.3679336430667392e-06
2025-12-18,0,sideways,0.9999970949683207,0.9999970949683207,1.472360242610187e-06,3.201742680577313e-17,9.047173488302834e-25,1.4326713466976471e-06
2025-12-19,0,sideways,0.9999948700799154,0.9999948700799154,2.058737497302454e-07,5.586310016226137e-17,5.272063293087012e-20,4.92404629952666e-06
2025-12-20,0,sideways,0.9999898010495919,0.9999898010495919,7.537261685053976e-08,7.192269439538117e-17,9.158259036646078e-19,1.0123577854261236e-05
2025-12-21,0,sideways,0.9999793912988887,0.9999793912988887,6.368619304001133e-08,4.678780507821673e-16,5.477841333604697e-19,2.0545014964663684e-05
2025-12-22,0,sideways,0.9999942201692333,0.9999942201692333,1.9590015189124012e-07,1.6334953104670343e-15,1.9365653269302985e-21,5.583930694946494e-06
2025-12-23,0,sideways,0.9999969187649361,0.9999969187649361,5.5647027769077e-07,3.456561813997998e-16,8.040726897457213e-24,2.5247646985984e-06
2025-12-24,0,sideways,0.9999960526818685,0.9999960526818685,1.3046419794719046e-06,2.591725075295744e-18,3.676542006643029e-21,2.6426761215891286e-06
2025-12-25,0,sideways,0.9999973002688939,0.9999973002688939,5.2469330017900485e-09,2.3558639411233484e-17,1.5880738765348875e-25,2.6944842327590565e-06
2025-12-26,0,sideways,0.9999945706465093,0.9999945706465093,8.042361066461123e-08,2.937214193746383e-17,1.1110159138105368e-18,5.348929829359702e-06
2025-12-27,0,sideways,0.9999867566313431,0.9999867566313431,3.3145686497328616e-08,3.8473360785055375e-16,1.3901325123445096e-17,1.321022308254352e-05
2025-12-28,0,sideways,0.9999824852924556,0.9999824852924556,1.3692565426603336e-07,4.776859929816613e-19,6.081637375809271e-14,1.7377781935543963e-05
2025-12-29,0,sideways,0.9993804455241224,0.9993804455241224,3.162277617092077e-10,3.7083520946086854e-23,6.4146040678875175e-28,0.0006195541597191619
2025-12-30,0,sideways,0.9999586950766228,0.9999586950766228,3.296548665364483e-12,3.4075121298207793e-18,3.701073832423792e-32,4.130492008876787e-05
2025-12-31,0,sideways,0.9999937562892517,0.9999937562892517,2.2116509769553645e-11,3.4025471981371947e-18,1.104850368457652e-35,6.2436885428588586e-06
2026-01-01,0,sideways,0.9999999913723059,0.9999999913723059,1.1997175815616205e-09,6.266182426639429e-15,1.31686526811552e-26,7.427882653251743e-09
2026-01-02,3,bull,0.9999611287159403,8.89226435813975e-16,3.887099985903463e-05,1.4519649391819706e-16,0.9999611287159403,2.8413326222977967e-10
2026-01-03,3,bull,0.999992992437907,4.927945432553407e-20,7.007515685639241e-06,1.366655710120858e-18,0.999992992437907,4.631771240557106e-11
2026-01-04,3,bull,0.9999996715458195,9.247567698965557e-21,3.284534970794912e-07,6.268229415760908e-20,0.9999996715458195,6.420873970113948e-13
2026-01-05,3,bull,0.9999999979370386,4.7220380149782825e-21,2.061255375486745e-09,6.72088688035436e-20,0.9999999979370386,1.6219893944447001e-12
2026-01-06,3,bull,0.9999999999827196,2.0390492322768883e-22,9.62385974355921e-12,4.285264720534696e-21,0.9999999999827196,7.587666711157169e-12
2026-01-07,3,bull,0.9999999999922693,2.8136640944486255e-24,7.668773326977126e-12,1.7834399540094446e-22,0.9999999999922693,5.652715490625091e-14
2026-01-08,3,bull,1.0,1.2790447697671282e-28,7.644576143566078e-14,1.6342960135759748e-24,1.0,8.352946827910252e-15
2026-01-09,3,bull,1.0,4.6963932193799065e-29,8.482171073370755e-15,5.0330649781697355e-25,1.0,1.894190722161858e-14
2026-01-10,3,bull,1.0,7.824826951402512e-29,1.8958351206535626e-14,1.7022784925915567e-24,1.0,2.822677728680023e-14
2026-01-11,3,bull,1.0,1.7872437348366546e-29,2.8304724098438877e-14,4.2022004932792005e-24,1.0,4.051156857978327e-14
2026-01-12,3,bull,0.9999999968690645,6.8959604856824e-27,3.922748643181933e-14,4.5419144288269464e-18,0.9999999968690645,3.1308878812877583e-09
2026-01-13,3,bull,0.9999999968185875,9.167075593895169e-22,3.1307797384178954e-09,1.749483969371734e-16,0.9999999968185875,5.0520316156148654e-11
2026-01-14,3,bull,0.9999999998447038,5.344184668774533e-23,1.4189200696897826e-10,2.3835809778021492e-18,0.9999999998447038,1.33643427893931e-11
2026-01-15,3,bull,0.9999999999552074,9.526251997582112e-26,1.700046006206919e-11,1.641007134860611e-18,0.9999999999552074,2.778692817021724e-11
2026-01-16,3,bull,0.9999999999527063,5.467287251997897e-21,2.8952190585262022e-11,7.002044653182819e-18,0.9999999999527063,1.8411696712847887e-11
2026-01-17,3,bull,0.9999999999770353,4.603865361566363e-21,2.2660403534843868e-11,2.8264835493786236e-20,0.9999999999770353,3.2304618064879776e-13
2026-01-18,3,bull,0.9999999999995453,1.9150201167250054e-30,4.4446809769182024e-13,5.6425173854883365e-24,0.9999999999995453,1.5146219406920635e-16
2026-01-19,3,bull,1.0,2.53623381779484e-35,1.1943621311526598e-15,5.227484482667834e-27,1.0,6.42398530719817e-17
2026-01-20,3,bull,1.0,2.8220162594088985e-32,7.605044904847756e-17,1.6308110630013837e-27,1.0,1.4782950683857787e-16
2026-01-21,3,bull,1.0,7.549826724812295e-28,1.4867989859336126e-16,8.640339146113555e-23,1.0,4.9330939069037987e-14
2026-01-22,3,bull,0.9999999997505711,1.216688430453175e-22,4.9308275105908295e-14,1.2082390646262177e-21,0.9999999997505711,2.4928835338897274e-10
2026-01-23,3,bull,0.9999999996680344,4.578433172859397e-19,2.492317134808071e-10,2.3846617790626495e-18,0.9999999996680344,8.284723084398685e-11
2026-01-24,3,bull,0.9999999998142357,5.9827718043054345e-19,8.791873566519119e-11,1.0002324711501374e-18,0.9999999998142357,9.792313294093296e-11
2026-01-25,3,bull,0.9999999998558451,2.2306624457163153e-21,9.933192200342694e-11,8.1512671222779135e-19,0.9999999998558451,4.487033449779163e-11
2026-01-26,3,bull,0.9999999999445208,3.2605042284236806e-21,4.684344998243243e-11,4.341233606549984e-20,0.9999999999445208,8.723765585579071e-12
2026-01-27,3,bull,0.9999999997905888,1.5525790153823346e-18,8.78002394580352e-12,4.527752716541811e-19,0.9999999997905888,2.006470557272775e-10
2026-01-28,3,bull,0.9999999980313987,1.8014716405027455e-18,1.651054458147143e-10,1.917266027372387e-17,0.9999999980313987,1.8035253302754277e-09
2026-01-29,3,bull,0.9999999015328789,5.362415557031587e-19,1.2453385137737545e-10,7.105751242960652e-17,0.9999999015328789,9.83426679117606e-08
2026-01-30,3,bull,0.9999847431394928,4.255227341943747e-13,3.7436493720781366e-10,1.3428061317052085e-13,0.9999847431394928,1.5256485560145266e-05
2026-01-31,3,bull,0.9981904617298414,2.602064975032329e-10,8.854542853382197e-08,4.61482862532241e-13,0.9981904617298414,0.001809449464054459
2026-02-01,4,low-volatility,0.9999976597262148,2.0685819875345104e-06,1.5489081371502096e-13,1.0155613807518318e-08,2.6153605600770454e-07,0.9999976597262148
